monster	*index	hirelingAlternateVoice	*monster name	calc1	*calc1 desc	calc2	*calc2 desc	calc3	*calc3 desc	calc4	*calc4 desc	calc5	*calc5 desc	consumestat1	consumepar1	consumecalc1	consumestat2	consumepar2	consumecalc2	consumestat3	consumepar3	consumecalc3	consumestat4	consumepar4	consumecalc4	consumestat5	consumepar5	consumecalc5	numunderlingcalc	bindchancecalc	BoundStat1	BoundCalc1	BoundStat2	BoundCalc2	BoundStat3	BoundCalc3	BoundStat4	BoundCalc4	BoundStat5	BoundCalc5
deathshaman	222		Death Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_cold_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	coldmindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	coldmaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100	coldlength		(sksrc('Consume'.lvl)*5+25)*(100+sksrc('Consume'.clc2))/100	item_manaafterkill		(sksrc('Consume'.lvl)+5)*(100+sksrc('Consume'.clc2))/100	0	(pcl1*pcl3)?pcl2:0										
baalmanifestedhatred	224		Baal's Manifested Hatred	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					coldresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	item_cannotbefrozen		1*(100+sksrc('Consume'.clc2))/100	generictotalmultiplier		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
bloodboundmarauder	225		Bloodbound Marauder	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_healafterkill		(sksrc('Consume'.lvl)+5)*(100+sksrc('Consume'.clc2))/100	damagepercent		(sksrc('Consume'.lvl)*5+60)*(100+sksrc('Consume'.clc2))/100	vitality		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
carrionoverlord	226		Carrion Overlord	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_summ_mastery		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	poisonresist		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100	vitalitypercent		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
wingedhorror	231		Winged Horror	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					hpregen		(sksrc('Consume'.lvl)*8+50)*(100+sksrc('Consume'.clc2))/100	manarecoverybonus		(sksrc('Consume'.lvl)*3+20)*(100+sksrc('Consume'.clc2))/100	item_mindamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100	item_maxdamage_percent2		(sksrc('Consume'.lvl)/10+5)*(100+sksrc('Consume'.clc2))/100				0	(pcl1*pcl3)?pcl2:0										
scorchedhuntress	232		Scorched Huntress	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fractionaltargetac		(sksrc('Consume'.lvl)/3+5)*(100+sksrc('Consume'.clc2))/100	firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100	item_absorbfire		(sksrc('Consume'.lvl)/15+2)*(100+sksrc('Consume'.clc2))/100				0	(pcl1*pcl3)?pcl2:0										
marrowstitchedabomination	233		Marrow Stitched Abomination	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					damageresist		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100	passive_dmg_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100	attackrate		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
flyingscimitar	234		Flying Scimitar	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_addexperience		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
zealot1	235		Zakarumite	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					attackrate		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
zealot2	236		Faithful	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					attackrate		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
zealot3	237		Zealot	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					attackrate		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
zealot4	672		Zealot	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					attackrate		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
zealot5	673		Zealot	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					attackrate		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
cantor1	238		Sexton	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
cantor2	239		Cantor	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
cantor3	240		Hierophant	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
cantor4	241		Hierophant	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
cantor5	674		Hierophant	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
cantor6	675		Hierophant	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_fastercastrate		(sksrc('Consume'.lvl)+10)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
frogdemon1	247		Swamp Dweller	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					poisonmindam		(sksrc('Consume'.lvl)*25+100)*(100+sksrc('Consume'.clc2))/100	poisonmaxdam		(sksrc('Consume'.lvl)*30+125)*(100+sksrc('Consume'.clc2))/100	poisonlength		25*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
frogdemon2	248		Bog Creature	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					poisonmindam		(sksrc('Consume'.lvl)*25+100)*(100+sksrc('Consume'.clc2))/100	poisonmaxdam		(sksrc('Consume'.lvl)*30+125)*(100+sksrc('Consume'.clc2))/100	poisonlength		25*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
frogdemon3	249		Slime Prince	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					poisonmindam		(sksrc('Consume'.lvl)*25+100)*(100+sksrc('Consume'.clc2))/100	poisonmaxdam		(sksrc('Consume'.lvl)*30+125)*(100+sksrc('Consume'.clc2))/100	poisonlength		25*(100+sksrc('Consume'.clc2))/100							0	(pcl1*pcl3)?pcl2:0										
skmage_pois1	274		Returned Mage	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
skmage_pois2	275		Bone Mage	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
skmage_pois3	276		Burning Dead Mage	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
skmage_pois4	277		Horror Mage	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
skmage_pois5	626		Horror Mage	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
skmage_pois6	627		Horror Mage	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
skmage_pois7	897		Horror Mage	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_pois_pierce		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fetishshaman1	278		RatMan Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
fetishshaman2	279		Fetish Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
fetishshaman3	280		Flayer Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
fetishshaman4	281		Soul Killer Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
fetishshaman5	282		Stygian Doll Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
fetishshaman6	663		Flayer Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
fetishshaman7	664		Stygian Doll Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
fetishshaman8	665		Soul Killer Shaman	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					firemindam		(sksrc('Consume'.lvl)*15+75)*(100+sksrc('Consume'.clc2))/100	firemaxdam		(sksrc('Consume'.lvl)*20+100)*(100+sksrc('Consume'.clc2))/100										0	(pcl1*pcl3)?pcl2:0										
vilemother1	298		Flesh Spawner	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_dmg_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
vilemother2	299		Stygian Hag	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_dmg_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
vilemother3	300		Grotesque	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_dmg_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
vilemother4	676		Grotesque	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_dmg_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
vilemother5	677		Flesh Spawner	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					passive_dmg_pierce		(sksrc('Consume'.lvl)/4+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fingermage1	304		Doom Caster	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_maxmana_percent		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fingermage2	305		Strangler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_maxmana_percent		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fingermage3	306		Storm Caster	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_maxmana_percent		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fingermage4	693		Strangler	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_maxmana_percent		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
fingermage5	694		Storm Caster	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_maxmana_percent		(sksrc('Consume'.lvl)/2+5)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
regurgitator1	307		Corpulent	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_magicbonus		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
regurgitator2	308		Corpse Spitter	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_magicbonus		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
regurgitator3	309		Maw Fiend	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_magicbonus		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
regurgitator4	695		Maw Fiend	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_magicbonus		(sksrc('Consume'.lvl)*2+20)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
doomknight1	310		Doom Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_undeaddamage_percent		(sksrc('Consume'.lvl)*5+50)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
doomknight2	311		Abyss Knight	((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	sksrc('Bind Demon'.dm34)	skill related % chance increase	(hpct<51)	target must be at or below 50% life					item_undeaddamage_percent		(sksrc('Consume'.lvl)*5+50)*(100+sksrc('Consume'.clc2))/100													0	(pcl1*pcl3)?pcl2:0										
